1350,-0.02530566
1351,0.05718237
1352,0.02263660
1353,-0.00016536
1354,0.11755284
1355,0.06801696
1356,-0.00484231
1357,0.07772984
1358,-0.00843931
1359,0.04370209
1360,0.04988564
1361,0.03741406
1362,0.01017887
1363,0.01549359
1364,0.12231930
1365,0.10345319
1366,0.16189191
1367,0.06288069
1368,0.10983174
1369,0.06639675
1370,0.13871606
1371,0.12787004
1372,0.10228835
1373,0.07815536
1374,0.01194596
1375,0.12597550
1376,0.09545484
1377,0.18715397
1378,0.05271298
1379,0.02140932
1380,0.22072600
1381,0.15093790
1382,0.04814065
1383,0.06349115
1384,0.11356182
1385,0.04627190
1386,0.19356206
1387,0.04428451
1388,0.06458993
1389,0.02323638
1390,0.08060144
1391,0.10932034
1392,0.06050308
1393,0.04967143
1394,0.00448135
1395,0.05701356
1396,0.06170841
1397,0.03006847
1398,0.00886947
1399,0.04929805
1400,0.00313770
1401,0.02708808
1402,0.03668501
1403,0.03148479
1404,-0.01560555
1405,0.07836594
1406,0.06812142
1407,0.06384993
1408,0.11565432
1409,0.01518531
1410,0.07435766
1411,0.04143928
1412,0.08987215
1413,0.01625695
1414,0.06578470
1415,0.10464394
1416,0.08382665
1417,0.05642806
1418,0.05267855
1419,0.08279577
1420,0.07178120
1421,0.05834878
1422,0.06264029
1423,0.05894869
1424,0.05839032
1425,0.10861206
1426,0.07494923
1427,0.05312572
1428,0.12866543
1429,0.08633108
1430,0.11822661
1431,0.12008631
1432,0.05659855
1433,0.05396279
1434,0.05687507
1435,0.14712152
1436,0.04553497
1437,0.04200967
1438,0.06971876
1439,0.04791135
1440,0.07051197
1441,0.19400522
1442,0.13008456
1443,0.18173935
1444,0.00931345
1445,0.09293190
1446,0.01837118
1447,0.01204619
1448,0.08606721
1449,-0.00671920
1450,0.00874012
1451,0.08153231
1452,0.01056685
1453,0.11894786
1454,0.06508100
1455,0.09827594
1456,0.12822564
1457,0.00026562
1458,0.03968213
1459,-0.00204622
1460,0.04377024
1461,0.18111594
1462,0.02944299
1463,0.14632742
1464,0.05411386
1465,0.04549668
1466,-0.00200561
1467,0.03406627
1468,0.11517597
1469,0.02784278
1470,0.05343862
1471,0.05969528
1472,0.12351906
1473,0.05950945
1474,0.13491704
1475,0.08374538
1476,0.07414680
1477,0.22238836
1478,0.16601673
1479,0.20260464
1480,0.12946354
1481,0.02562277
1482,0.14500082
1483,0.09198505
1484,0.10383742
1485,0.07261512
1486,0.13344142
1487,0.07947700
1488,0.04478499
1489,0.11556063
1490,0.04588308
1491,0.02203947
1492,-0.00578998
1493,0.07350805
1494,0.05302803
1495,0.22218996
1496,0.18068841
1497,0.01195033
1498,0.08072349
1499,0.04279267
1500,0.02887485
1501,0.04986268
1502,0.17265464
1503,0.06575064
1504,0.07341412
1505,0.05161013
1506,0.01393569
1507,-0.00298084
1508,0.01546939
1509,0.02397382
1510,0.05576232
1511,0.12857205
1512,0.04627492
1513,0.05315726
1514,-0.00452884
1515,0.05268760
1516,0.01513229
1517,0.02586317
1518,0.09319755
1519,0.08977676
1520,0.02895296
1521,0.02290815
1522,0.02852800
1523,0.09161895
1524,0.20650734
1525,0.06788554
1526,0.08380426
1527,0.16722013
1528,0.06532662
1529,0.11023399
1530,0.06233631
1531,0.03369659
1532,0.05386350
1533,0.12219894
1534,0.03705371
1535,0.16088630
1536,0.08523250
1537,0.18734281
1538,0.09922201
1539,0.17028078
1540,0.05215556
1541,0.29010376
1542,0.00713724
1543,0.25637484
1544,0.15191670
1545,0.05532033
1546,0.22261715
1547,0.32153258
1548,0.36017329
1549,0.15658666
1550,0.28698665
1551,0.32516900
1552,0.36350539
1553,0.05617273
1554,0.29248372
1555,0.09532671
1556,0.12767409
1557,0.07431769
1558,-0.01190621
1559,0.09126347
1560,0.07730771
1561,0.08688907
1562,0.04610030
1563,0.04934913
1564,0.00160059
1565,0.04758614
1566,0.02295721
1567,0.13592795
1568,0.06010214
1569,0.18102828
1570,0.10293917
1571,0.05791320
1572,0.07020681
1573,0.19565026
1574,0.02280719
1575,0.05187059
1576,0.12030733
1577,0.01251658
1578,0.07563037
1579,0.01301509
1580,0.14138140
1581,0.10496528
1582,0.10418463
1583,0.12741230
1584,-0.01036643
1585,0.09928073
1586,0.00516107
1587,-0.00245788
1588,0.10700934
1589,0.10075990
1590,0.18195263
1591,0.00685151
1592,-0.01898087
1593,0.16749486
1594,0.07989340
1595,0.13872169
1596,0.03970661
1597,0.02437187
1598,0.13325974
1599,0.03625654
1600,0.13507009
1601,0.02853324
1602,0.09270854
1603,0.01986347
1604,0.05576283
1605,0.00805325
1606,0.12980562
1607,-0.01015033
1608,0.04175073
1609,0.13128261
1610,0.02825339
1611,-0.02208272
1612,0.05267343
1613,-0.00207317
1614,0.14610761
1615,0.05797412
1616,0.11492109
1617,0.03512410
1618,0.06170399
1619,0.08215053
1620,0.05511330
1621,0.00363800
1622,0.01482253
1623,0.05569320
